Shareholder,Percent,Company,shareholder_id,company_national_id,shareholder_rasmio,shareholder_national_id
,0.0413,تولیدی ایران تایر,,10100387143,بنیاد مستضعفان انقلاب اسلامی,10100171920
,0.0261,تولیدی ایران تایر,,10100387143,,10000000040
,0.5295,پشم شیشه ایران,,10100392139,سرمایه گذاری صدر تامین,10101924696
,0.1165,پشم شیشه ایران,,10100392139,سرمایه گذاری صندوق بازنشستگی کشوری,10101154437
,0.0199,پشم شیشه ایران,,10100392139,بازرگانی صندوق بازنشستگی کشوری,10861519331
,0.0108,پشم شیشه ایران,,10100392139,مبنای خاورمیانه,10103243137
,0.6679,گروه صنعتی بوتان,,10100393826,,10100830068
,0.1033,گروه صنعتی بوتان,,10100393826,سرمایه گذاری ملی ایران,10100686779
,0.0197,گروه صنعتی بوتان,,10100393826,,10000000052
,0.0157,گروه صنعتی بوتان,,10100393826,صنعتی تولا,10861495338
,0.0115,گروه صنعتی بوتان,,10100393826,,14000286830
,0.5383,ایران دارو,,10100394490,گروه دارویی سبحان,10100711350
,0.0136,ایران دارو,,10100394490,,14008409034
,0.8293,سولیران,,10100396337,سرمایه گذاری سیمان تأمین,10101942066
,0.3607,صنعتی محور سازان ایران خودرو,,10100399042,گسترش سرمایه گذاری ایران خودرو,10101800682
,0.1553,صنعتی محور سازان ایران خودرو,,10100399042,سرمایه گذاری سمند,10102695661
,0.035,صنعتی محور سازان ایران خودرو,,10100399042,,10861533126
,0.9999,سرمایه گذاری مدیریت سرمایه مدار,,10100401610,سرمایه گذاری گروه توسعه ملی,10101339590
,0.8369,داروسازی ابوریحان,,10100402567,دارو پخش,10100835286
,0.1209,سایپا دیزل,,10100405629,ستاره سفیران آینده,10103748245
,0.113,سایپا دیزل,,10100405629,واسپاری توسعه گستر برنا,10101835127
,0.1043,سایپا دیزل,,10100405629,توسعه سرمایه رادین,10102058370
,0.0449,سایپا دیزل,,10100405629,تجارت الکترونیک خودرو تابان تاخت,10320396348
,0.0145,سایپا دیزل,,10100405629,,14009065460
,0.0118,سایپا دیزل,,10100405629,تولیدی فولاد سپید فراب کویر,10102054719
,0.0348,صنعتی و شیمیایی رنگین,,10100409413,,14008632146
,0.031,صنعتی و شیمیایی رنگین,,10100409413,,10980180933
,0.0115,صنعتی و شیمیایی رنگین,,10100409413,,10102752082
,0.0122,,,10100414510,,10320681523
,0.9831,مالیبل سایپا,,10100415336,تولیدی موتور گیربکس واکسل سایپا,10101336071
,0.3864,کارخانجات کابل سازی ایران,,10100415452,,10320642091
,0.2548,پخش هجرت,,10100418567,,10260279270
,0.2324,پخش هجرت,,10100418567,,10100348754
,0.1894,پخش هجرت,,10100418567,سرمایه گذاری دارویی تامین,10102543204
,0.151,پخش هجرت,,10100418567,پارس دارو,10100336986
,0.0134,پخش هجرت,,10100418567,,10000000067
,0.3912,گروه سرمایه گذاری سایپا,,10100419821,گروه سرمایه گذاری سایپا,10100419821
,0.2678,گروه سرمایه گذاری سایپا,,10100419821,ایرانی تولید اتومبیل سایپا,10100448712
,0.0191,گروه سرمایه گذاری سایپا,,10100419821,رویال صدف کیش,10861527826
,0.3239,,,10100422509,,10103691644
,0.2179,,,10100422509,گروه سرمایه گذاری البرز,10100443908
,0.127,,,10100422509,,10103694307
,0.0615,,,10100422509,,10100182809
,0.0587,,,10100422509,,10103522880
,0.5007,بهنوش ایران,,10100427917,مادر تخصصی گسترش صنایع غذایی سینا,10104055685
,0.1312,بهنوش ایران,,10100427917,,14006123572
,0.1256,بهنوش ایران,,10100427917,بنیاد مستضعفان انقلاب اسلامی,10100171920
,0.1159,بهنوش ایران,,10100427917,سرمایه گذاری ملی ایران,10100686779
,0.3848,الحاوی,,10100428084,امید دارو سلامت,10103930149
,0.2128,الحاوی,,10100428084,تدبیر آتیه بزرگمهر,10320269389
,0.0327,الحاوی,,10100428084,,10000000064
,0.6762,تولید فیبر ایران,,10100429427,,14009747890
,0.0628,تولید فیبر ایران,,10100429427,,10630006709
,0.0297,تولید فیبر ایران,,10100429427,سرمایه گذاری ملی ایران,10100686779
,0.5325,پترو شیمی آبادان,,10100430706,سرمایه گذاری نفت و گاز و پتروشیمی تامین,10420205695
,0.0643,پترو شیمی آبادان,,10100430706,سرمایه گذاری صندوق بازنشستگی کشوری,10101154437
,0.0119,پترو شیمی آبادان,,10100430706,,10000000054
,0.3364,ایران ترانسفو,,10100433825,سرمایه گذاری گروه توسعه ملی,10101339590
,0.1644,ایران ترانسفو,,10100433825,سرمایه گذاری امین توان آفرین ساز,14003873330
,0.15,ایران ترانسفو,,10100433825,مادر تخصصی مدیریت ساخت و تهیه کالای آب و برق ساتکاب,10100484721
,0.0317,ایران ترانسفو,,10100433825,بانک صادرات ایران,10861736062
,0.0289,ایران ترانسفو,,10100433825,بانک تجارت,10100834460
,0.0158,ایران ترانسفو,,10100433825,گروه مالی ملت,10102801942
,0.0155,ایران ترانسفو,,10100433825,,10320136673
,0.3003,نفت بهران,,10100434484,بنیاد مستضعفان انقلاب اسلامی,10100171920
,0.2114,نفت بهران,,10100434484,,10102193385
,0.158,نفت بهران,,10100434484,گروه پتروشیمی تابان فردا,10103804104
,0.0134,نفت بهران,,10100434484,سرمایه گذاری توسعه ملی,10102501905
,0.01,نفت بهران,,10100434484,,10101874640
,0.3902,شهد,,10100434786,توسعه صنایع شهد آذربایجان,10102531514
,0.2122,شهد,,10100434786,,10220007941
,0.202,کارخانه های تولیدی و صنعتی ثابت خراسان,,10100439250,سرمایه گذاری سلیم,10102801961
,0.0234,کارخانه های تولیدی و صنعتی ثابت خراسان,,10100439250,گسترش سرمایه گذاری ایرانیان,10102682835
,0.0113,کارخانه های تولیدی و صنعتی ثابت خراسان,,10100439250,,14008473366
,0.4757,خوراک دام پارس,,10100440067,سرمایه گذاری کشاورزی کوثر,10100931903
,0.0699,خوراک دام پارس,,10100440067,,10100416998
,0.0109,خوراک دام پارس,,10100440067,,14006012357
,0.3713,ایران یاسا تایر و رابر,,10100440525,سرمایه گذاری صندوق بازنشستگی کشوری,10101154437
,0.1899,ایران یاسا تایر و رابر,,10100440525,سرمایه گذاری آتیه صبا,10103137408
,0.1673,ایران یاسا تایر و رابر,,10100440525,سرمایه گذاری نفت و گاز و پتروشیمی تامین,10420205695
,0.0165,ایران یاسا تایر و رابر,,10100440525,گروه راهبرد مبین کوثر,10320773020
,0.0103,ایران یاسا تایر و رابر,,10100440525,پترو شمیران,10102573310
,0.9166,کارخانجات صنعتی و تولیدی اتمسفر,,10100441828,مدیریت طرح و توسعه آینده پویا,10100937493
,0.0295,کارخانجات صنعتی و تولیدی اتمسفر,,10100441828,,14004407347
,0.5173,شیشه سازی مینا,,10100442415,گسترش پایا صنعت سینا,10101236358
,0.0739,شیشه سازی مینا,,10100442415,بنیاد مستضعفان انقلاب اسلامی,10100171920
,0.0352,شیشه سازی مینا,,10100442415,بازرگانی صندوق بازنشستگی کشوری,10861519331
,0.0206,شیشه سازی مینا,,10100442415,مدیریت سرمایه گذاری ملی ایران,10103195710
,0.0201,شیشه سازی مینا,,10100442415,مادر تخصصی مالی و سرمایه گذاری سینا,10340058917
,0.0115,شیشه سازی مینا,,10100442415,,14006123572
,0.0111,شیشه سازی مینا,,10100442415,,10000000040
,0.4943,گروه سرمایه گذاری البرز,,10100443908,گروه دارویی برکت,10320275643
,0.1339,گروه سرمایه گذاری البرز,,10100443908,سرمایه گذاری ملی ایران,10100686779
,0.0475,گروه سرمایه گذاری البرز,,10100443908,بیمه مرکزی جمهوری اسلامی ایران,14001907528
,0.0318,گروه سرمایه گذاری البرز,,10100443908,گروه مالی پارسیان,14004046372
,0.0238,گروه سرمایه گذاری البرز,,10100443908,گروه توسعه مالی مهر آیندگان,10101638604
,0.0166,گروه سرمایه گذاری البرز,,10100443908,مدیریت سرمایه گذاری کوثر بهمن,10100945346
,0.0146,گروه سرمایه گذاری البرز,,10100443908,گروه سرمایه گذاری تدبیر,10101907666
,0.0369,تولیدی و صنعتی درخشان تهران,,10100444172,,14007120347
,0.0208,تولیدی و صنعتی درخشان تهران,,10100444172,,14000286830
,0.1688,ایرانی تولید اتومبیل سایپا,,10100448712,سازمان گسترش و نوسازی صنایع ایران,10861673173
,0.1553,ایرانی تولید اتومبیل سایپا,,10100448712,صندوق حمایت وبازنشستگی کارکنان فولاد,10100395131
,0.1549,ایرانی تولید اتومبیل سایپا,,10100448712,سرمایه گذاری گروه صنعتی رنا,10100727160
,0.0973,ایرانی تولید اتومبیل سایپا,,10100448712,پیشگامان بازرگانی ستاره تابان,10320264536
,0.0887,ایرانی تولید اتومبیل سایپا,,10100448712,گروه سرمایه گذاری سایپا,10100419821
,0.0298,ایرانی تولید اتومبیل سایپا,,10100448712,تجارت الکترونیک خودرو تابان,10320208114
,0.0127,ایرانی تولید اتومبیل سایپا,,10100448712,سرمایه گذاری وتوسعه صنعتی نیوان ابتکار,10101852098
,0.3319,لابراتوارهای سینا دارو,,10100450900,,14003755472
,0.1637,لابراتوارهای سینا دارو,,10100450900,سرمایه گذاری ملی ایران,10100686779
,0.1427,لابراتوارهای سینا دارو,,10100450900,سرمایه گذاری خوارزمی,10101750182
,0.1075,لابراتوارهای سینا دارو,,10100450900,سهامی بیمه ایران,10103858742
,0.0375,لابراتوارهای سینا دارو,,10100450900,سرمایه گذاری ایرانیان,10102454621
,0.0183,لابراتوارهای سینا دارو,,10100450900,,14005620538
,0.0174,لابراتوارهای سینا دارو,,10100450900,گروه توسعه مالی مهر آیندگان,10101638604
,0.0166,لابراتوارهای سینا دارو,,10100450900,سرمایه گذاری توسعه ملی,10102501905
,0.0125,لابراتوارهای سینا دارو,,10100450900,گروه سرمایه گذاری آتیه دماوند,10102277635
,0.5235,,,10100451588,گروه مالی سپه,10102279261
,0.0448,,,10100451588,,10100845276
,0.0381,,,10100451588,,10101727833
,0.0288,,,10100451588,خدماتی پیشگامان کویر یزد,10840070153
,0.0127,,,10100451588,,10840086913
,0.6006,آلومتک,,10100453064,سرمایه گذاری ملی ایران,10100686779
,0.3932,پتروشیمی خارک,,10100455748,گروه پتروشیمی تابان فردا,10103804104
,0.1857,پتروشیمی خارک,,10100455748,سرمایه گذاری نفت و گاز و پتروشیمی تامین,10420205695
,0.1255,پتروشیمی خارک,,10100455748,سرمایه گذاری صندوق بازنشستگی کشوری,10101154437
,0.1041,پتروشیمی خارک,,10100455748,صندوق بازنشستگی وظیفه از کار افتادگی و پس انداز کارکنان بانکهای ملی و ادغام شده,10103037570
,0.0432,پتروشیمی خارک,,10100455748,پتروشیمی فن آوران,10101826594
,0.036,پتروشیمی خارک,,10100455748,سرمایه گذاری آتیه صبا,10103137408
,0.011,پتروشیمی خارک,,10100455748,سرمایه گذاری خوارزمی,10101750182
,0.0479,فرآورده های غذایی دشت مرغاب,,10100456257,,10000000059
,0.6605,گروه صنعتی سدید,,10100456884,ذوب ونورد چهل ستون سپاهان,10102976337
,0.026,گروه صنعتی سدید,,10100456884,سرمایه گذاری سدید تدبیر,10101426793
,0.0133,گروه صنعتی سدید,,10100456884,بانک سامان,10101972093
,0.1023,نورد و لوله اهواز,,10100465567,بازرگانی صندوق بازنشستگی کشوری,10861519331
,0.0779,نورد و لوله اهواز,,10100465567,گروه توسعه مالی مهر آیندگان,10101638604
,0.01,نورد و لوله اهواز,,10100465567,خدمات صبا تجارت یاس,10320847790
,0.4252,کارخانجات ایران مرینوس,,10100470757,سرمایه گذاری ملی ایران,10100686779
,0.158,کارخانجات ایران مرینوس,,10100470757,بنیاد مستضعفان انقلاب اسلامی,10100171920
,0.0836,,,10100477787,,10100348754
,0.6437,تاید واتر خاورمیانه,,10100478433,فراز انرژی دنا,10320639093
,0.0246,تاید واتر خاورمیانه,,10100478433,سرمایه گذاری افتخار سهام,10102793480
,0.01,تاید واتر خاورمیانه,,10100478433,خدمات دریایی و کشتیرانی خط دریا بندر,10102135979
