Shareholder,Percent,Company,shareholder_id,company_national_id,shareholder_rasmio,shareholder_national_id
موسسه بنيادخيريه نيكوكاري تات,0.026,بانك آينده,45300,10320894878,بنیاد خیریه تات,10320780362
شركت زينت تجارت آريا-سهامي خاص-,0.0228,بانك آينده,45296,10320894878,زینت تجارت آریا,10320858723
شركت پارس سرمايه تابا-سهامي خاص-,0.0219,بانك آينده,60661,10320894878,پارس سرمایه تابا,10320661767
شركت توليدي وصنعتي مهرآوران آتيه البرز-سهامي خ,0.0199,بانك آينده,7837,10320894878,تولیدی و صنعتی مهرآوران آتیه البرز,10320169213
BFMصندوق.س.ا.بازارگرداني اميدلوتوس پارسيان,0.0142,بانك آينده,42238,10320894878,صندوق سرمایه گذاری اختصاصی بازارگردانی امیدلوتوس پارسیان,10000000055
شركت گروه مالي واقتصادي آينده,0.0136,بانك آينده,77067,10320894878,گروه مالی و اقتصادی آینده,14005933591
شركت تجارت كالاي دناكيش-سهامي خاص-,0.0115,بانك آينده,42318,10320894878,تجارت کالای دنا کیش,10980226256
صندوق رفاه وتامين آتيه,0.2623,صنايع‌ آذرآب‌,42642,10780042000,رفاه وتامین اتیه امید,10100589211
صندوق سرمايه گذاري يكم كارگزاري بانك كشاورزي,0.0458,صنايع‌ آذرآب‌,20910,10780042000,صندوق سرمایه گذاری یکم کارگزاری بانک کشاورزی,10320503955
BFMصندوق سرمايه گذاري.ا.ب.آرمان انديش,0.0297,صنايع‌ آذرآب‌,50314,10780042000,صندوق سرمایه گذاری اختصاصی بازارگردانی آرمان اندیش,10000000026
بانك سپه,0.0191,صنايع‌ آذرآب‌,52,10780042000,بانک سپه,10862064732
شركت فني ومهندسي جنوب تاسيسات-سهامي خاص-,0.0157,صنايع‌ آذرآب‌,21634,10780042000,فنی و مهندسی جنوب تاسیسات,10420196707
شركت ايراني توليداتومبيل-سايپا-,0.4436,سايپاآذين‌,273,10101336846,ایرانی تولید اتومبیل سایپا,10100448712
شركت سايپا,0.0743,سايپاآذين‌,406,10101336846,گروه سرمایه گذاری سایپا,10100419821
BFMصندوق.س.ا.بازارگرداني اميدلوتوس پارسيان,0.0105,سايپاآذين‌,42238,10101336846,صندوق سرمایه گذاری اختصاصی بازارگردانی امیدلوتوس پارسیان,10000000055
شركت گسترش صنايع پيام-سهامي عام-,0.4216,كارخانه هاي صنعتي آزمايش,42028,10100307035,گسترش صنایع پیام,10100358442
شركت مهندسي بازرگاني پيام قشم-سهامي خاص-,0.0173,كارخانه هاي صنعتي آزمايش,45824,10100307035,مهندسی بازرگانی پیام قشم,10860411138
شركت صنايع جوشكاب يزد-سهامي عام-,0.0128,كارخانه هاي صنعتي آزمايش,17217,10100307035,صنایع جوشکاب یزد,10100967098
شركت سرمايه گذاري تدبيرگران فارس وخوزستان-سها,0.0105,آذريت‌,452,10200053946,سرمایه گذاری تدبیر گران فارس و خوزستان,10102073400
شركت خدمات بازرگاني پيمان امير,0.769,معادن‌ بافق‌,375,10840008904,خدمات بازرگانی پیمان امیر,10101759580
شركت سرمايه گذاري صدرتاءمين-سهامي عام-,0.762,مس‌ شهيدباهنر,492,10100941473,سرمایه گذاری صدر تامین,10101924696
شركت گروه مالي شهر-سهامي خاص-,0.01,مس‌ شهيدباهنر,69787,10100941473,گروه مالی شهر,10320832748
شركت گسترش كشاورزي ودامپروري فردوس پارس-س.خ-,0.4412,كشاورزي و دامپروري بينالود,42065,10380089944,گسترش کشاورزی و دامپروری فردوس پارس,10760094603
بنيادمستضعفان انقلاب اسلامي,0.2811,كشاورزي و دامپروري بينالود,86,10380089944,بنیاد مستضعفان انقلاب اسلامی,10100171920
BFMصندوق سرمايه گذاري.ا.ب.سينابهگزين,0.019,كشاورزي و دامپروري بينالود,50192,10380089944,صندوق سرمایه گذاری اختصاصی بازارگردانی سینا بهگزین,10000000040
شركت گروه توسعه مالي مهرآيندگان-سهامي عام-,0.1998,بيمه البرز,21630,10100314776,گروه توسعه مالی مهر آیندگان,10101638604
موسسه صندوق بيمه اجتماعي روستائيان وعشاير,0.1306,بيمه البرز,771,10100314776,مؤسسه صندوق بیمه اجتماعی روستاییان و عشایر,10100625070
شركت تعاوني خردمندان صابرعصر,0.095,بيمه البرز,41706,10100314776,خردمندان صابر عصر,14003674869
شركت سرمايه گذاري توسعه معين ملت-سهامي خاص-,0.0827,بيمه البرز,22196,10100314776,سرمایه گذاری توسعه معین ملت,10320359435
شركت سرمايه گذاري صباتامين-سهامي عام-,0.0635,بيمه البرز,490,10100314776,سرمایه گذاری صباتأمین,10101908370
صندوق سرمايه گذاري واسطه گري مالي يكم,0.0568,بيمه البرز,62279,10100314776,صندوق سرمايه گذاري واسطه گري مالي يكم,14009108895
بانك صادرات ايران,0.0366,بيمه البرز,63,10100314776,بانک صادرات ایران,10861736062
بانك تجارت,0.0335,بيمه البرز,49,10100314776,بانک تجارت,10100834460
شركت گروه مالي ملت-سهام عام-,0.0204,بيمه البرز,8113,10100314776,گروه مالی ملت,10102801942
BFMصندوق سرمايه گذاري.ا.ب.اكسيرسودا,0.0149,بيمه البرز,51402,10100314776,صندوق سرمایه گذاری اختصاصی بازارگردانی اکسیرسودا,10000000030
شركت.س.ت.سامانه هاي رايانه اي هوپادهوناميك س خ,0.0148,بيمه البرز,60350,10100314776,سرمایه گذاری تجاری سامانه های رایانه ای هوپاد هونامیک,14008036097
شركت خدمات مديريت صباتامين-سهامي خاص-,0.0147,بيمه البرز,62504,10100314776,خدمات مدیریت صبا تامین,10100053930
صندوق سرمايه گذاري بادرآمدثابت كاردان,0.0128,بيمه البرز,41865,10100314776,با درآمد ثابت کاردان,14004684611
شركت سرمايه گذاري توسعه صنعت وتجارت-سهامي عام,0.01,بيمه البرز,51566,10100314776,سرمایه گذاری توسعه صنعت و تجارت,10100273586
بانك دي-سهامي عام-,0.3786,سرمايه‌گذاري‌بوعلي‌,7429,10100957800,بانک دی,10320237706
شركت گروه مالي واقتصادي دي-سهامي خاص-,0.1822,سرمايه‌گذاري‌بوعلي‌,62878,10100957800,گروه مالی و اقتصادی دی,10100351811
BFMصندوق سرمايه گذاري.ا.بازارگرداني گروه دي,0.0496,سرمايه‌گذاري‌بوعلي‌,44577,10100957800,اختصاصی بازارگردانی گروه دی,14006012357
سازمان اقتصادي كوثر,0.0428,سرمايه‌گذاري‌بوعلي‌,95,10100957800,سازمان اقتصادی کوثر,14006852814
شركت خدمات م وح وم.سرمايه گذاري دي ايرانيان-سها,0.0377,سرمايه‌گذاري‌بوعلي‌,8052,10100957800,خدمات مالی حسابداری دی ایرانیان,10320539175
شركت سرمايه گذاري گروه توسعه ملي-سهامي عام-,0.021,سرمايه‌گذاري‌بوعلي‌,7497,10100957800,سرمایه گذاری گروه توسعه ملی,10101339590
موسسه اندوخته شاهد,0.0197,سرمايه‌گذاري‌بوعلي‌,756,10100957800,اندوخته شاهد,10100567400
شركت سرمايه گذاري اقتصادي هامرزراتين-س.خ-,0.0107,سرمايه‌گذاري‌بوعلي‌,69399,10100957800,سرمایه گذاری اقتصادی هامرز راتین,14009263160
شركت گروه صنعتي ومعدني امير-سهامي عام-,0.4933,باما,48169,10260293195,گروه صنعتی و معدنی امیر,10100747077
شركت خدمات بازرگاني پيمان امير,0.1252,باما,375,10260293195,خدمات بازرگانی پیمان امیر,10101759580
شركت بيمه مركزي جمهوري اسلامي ايران,0.0178,باما,21614,10260293195,بیمه مرکزی جمهوری اسلامی ایران,14001907528
شركت صنعتي آراسته معدن-سهامي خاص-,0.0136,باما,587,10260293195,صنعتی آراسته معدن,10101885990
شركت سوژميران-سهامي خاص-,0.0112,باما,51752,10260293195,سوژمیران,10100347145
بانك ملي ايران,0.6394,سرمايه گذاري گروه توسعه ملي,75,10101339590,بانک ملی,10861677542
"موسسه صندوق بازنشستگي،وظيفه،ازكارافتادگي وپ",0.1033,سرمايه گذاري گروه توسعه ملي,7638,10101339590,مؤسسه صندوق بازنشستگی وظیفه از کار افتادگی و پس انداز کارکنان بانکهای ملی و ادغام شده,10103037570
شركت بيمه مركزي جمهوري اسلامي ايران,0.0271,سرمايه گذاري گروه توسعه ملي,21614,10101339590,بیمه مرکزی جمهوری اسلامی ایران,14001907528
IFMصندوق سرمايه گذاري.ا.بازارگرداني توسعه مل,0.0211,سرمايه گذاري گروه توسعه ملي,62840,10101339590,صندوق سرمایه گذاری اختصاصی بازارگردانی توسعه ملل,10000000073
شركت سهامي بيمه ايران-سهامي خاص-,0.0109,سرمايه گذاري گروه توسعه ملي,44580,10101339590,سهامی بیمه ایران,10103858742
شركت خدمات آينده انديش نگر-سهامي خاص-,0.4965,بانك انصار,51508,10320255230,گروه مالی سپه,10102279261
شركت سرمايه گذاري يمين-سهامي عام-,0.1,بانك انصار,7469,10320255230,سرمايه گذاری يمين,10102803034
صندوق بازنشستگي كاركنان صداوسيما,0.0993,بانك انصار,62796,10320255230,صندوق بازنشستگی کارکنان صدا و سیما,14003699653
موسسه صندوق بيمه اجتماعي روستائيان وعشاير,0.0816,بانك انصار,771,10320255230,مؤسسه صندوق بیمه اجتماعی روستاییان و عشایر,10100625070
شركت ارزش آفرينان صبا-سهامي خاص-,0.05,بانك انصار,48264,10320255230,ارزش آفرینان صبا,14004081532
شركت سرمايه گذاري ارشك-سهامي عام-,0.0283,بانك انصار,7470,10320255230,سرمایه گذاری ارشک,10102801066
شركت سرمايه گذاري نگين خاتم ايرانيان-سهامي عام,0.0266,بانك انصار,8009,10320255230,سرمايه گذاري نگين خاتم ايرانيان,10103297319
شركت سرمايه گذاري نفت وگازوپتروشيمي تامين-س.ع,0.5027,گروه‌ صنعتي‌ بارز,20203,10100977983,سرمایه گذاری نفت و گاز و پتروشیمی تامین,10420205695
